Chain/Market,Tag name,Date tag,Price per unit,Price per liter,Value,Volume,Distribution relevant rate,Manufacturer,Segment,Brand,Taste,Pack type,Size,SKU,SKU2,"ABV, %"
Total Latvia,TG95944,SEP 2013,2.09,2.09,22.37116883,10.70390853,274.769332,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1,KISS PEAR 4.5% CP 1L,Kiss Pear 1 PET,0.045
Total Latvia,TG95944,OCT 2013,2.19,2.19,12.39700197,5.660731492,112.6485567,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1,KISS PEAR 4.5% CP 1L,Kiss Pear 1 PET,0.045
Total Latvia,TG95944,NOV 2013,2.19,2.19,11.23723674,5.13115833,102.1100508,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1,KISS PEAR 4.5% CP 1L,Kiss Pear 1 PET,0.045
Total Latvia,TG95944,DEC 2013,2.09,2.09,12.98208683,6.211524798,117.1493577,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1,KISS PEAR 4.5% CP 1L,Kiss Pear 1 PET,0.045
Total Latvia,TG95944,JAN 2014,2.09,2.09,14.86675624,7.113280497,134.1564702,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1,KISS PEAR 4.5% CP 1L,Kiss Pear 1 PET,0.045
Total Latvia,TG95944,FEB 2014,2.19,2.19,11.37476205,5.193955273,159.0398333,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1,KISS PEAR 4.5% CP 1L,Kiss Pear 1 PET,0.045
Total Latvia,TG95944,MAR 2014,2.19,2.19,12.84398575,5.864833678,199.5180658,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1,KISS PEAR 4.5% CP 1L,Kiss Pear 1 PET,0.045
Total Latvia,TG8925,AUG 2011,2.56,1.71,0.467795506,0.273564623,6.911454723,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS LITE PEAR CIDER 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,JUL 2011,2.5,1.67,44.1367316,26.4291806,745.8699161,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,AUG 2011,2.71,1.81,71.70317268,39.61501253,1930.777386,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,SEP 2011,2.77,1.85,61.78239982,33.3958918,1372.140866,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,OCT 2011,2.86,1.91,24.70400175,12.93403233,346.4435147,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,NOV 2011,2.91,1.94,38.04901959,19.61289669,473.2559578,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,DEC 2011,2.94,1.96,17.56172416,8.960063349,211.6385408,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,JAN 2012,2.74,1.83,23.17189656,12.66223856,323.2416258,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,FEB 2012,2.85,1.9,24.96935588,13.14176625,375.9859325,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,MAR 2012,2.64,1.76,20.56140487,11.6826164,334.2396552,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,APR 2012,2.76,1.84,15.94610499,8.666361407,205.5660926,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,MAY 2012,2.77,1.85,19.05533469,10.30018091,244.3202913,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,JUN 2012,2.86,1.91,17.83777936,9.339151495,214.6137014,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,JUL 2012,2.86,1.91,21.03572692,11.01346959,253.0895313,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,AUG 2012,2.86,1.91,11.56956558,6.057364178,499.7325447,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,SEP 2012,2.98,1.99,4.723375336,2.373555445,19.58183242,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,OCT 2012,2.98,1.99,1.388082387,0.697528838,1.708945652,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,NOV 2012,2.68,1.79,2.004815208,1.120008496,2.744020815,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,DEC 2012,2.38,1.59,0.077527547,0.048759463,0.024379732,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,JAN 2013,2.98,1.99,0.011219779,0.00563808,0.000281904,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,MAR 2013,3.46,2.31,0.008719976,0.003774882,7.54976E-05,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG98488,APR 2013,1.57,1.05,0.003563627,0.00339393,0.008524111,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Total Latvia,TG31944,JUL 2011,1.15,2.3,42.64192909,18.53996917,718.2871831,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,AUG 2011,1.19,2.39,36.90026905,15.43944312,433.9291693,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,SEP 2011,1.21,2.43,41.64020397,17.13588641,613.6111621,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,OCT 2011,1.22,2.45,17.5243321,7.152788614,173.028277,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,NOV 2011,1.18,2.36,15.06263551,6.382472673,152.1173241,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,DEC 2011,1.24,2.48,9.974671705,4.022045042,81.92913128,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,JAN 2012,1.23,2.47,11.86674589,4.804350561,103.4280589,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,FEB 2012,1.23,2.46,7.026155493,2.856160769,78.85859884,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,MAR 2012,0.9,1.8,14.93818688,8.29899271,229.1351887,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,APR 2012,0.78,1.57,21.22959006,13.52203189,298.1608031,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,MAY 2012,1.23,2.46,9.827637046,3.994974409,88.08918572,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,JUN 2012,1.06,2.13,4.693388439,2.203468751,18.33286001,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,JUL 2012,1.16,2.32,4.618502825,1.990733976,16.56290668,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,AUG 2012,1.29,2.58,1.87565564,0.72699831,1.170467279,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,SEP 2012,1.29,2.58,0.364698575,0.141356037,0.227583219,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,OCT 2012,1.29,2.58,0.613950468,0.237965298,0.452134065,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,NOV 2012,1.29,2.58,0.821684205,0.31848225,0.605116275,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,DEC 2012,0.79,1.58,0.001860428,0.001177486,0.000292195,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,FEB 2013,0.89,1.78,0.025175758,0.014143684,0.00495029,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,MAR 2013,0.89,1.78,0.027090858,0.015219583,0.005326854,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,AUG 2013,0.89,1.78,0.111223755,0.062485256,0.016246166,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG31944,SEP 2013,0.89,1.78,0.059261253,0.033292839,0.008656138,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Total Latvia,TG71220,JUN 2012,1.21,2.42,0.027377703,0.011313101,0.012656613,CARLSBERG BALTIC,MAINSTREAM,KISS,STRAWBERRY,can,0.5,KISS SPRITZER FR.WIN&SP.W.4.5%CT0.5,Kiss Strawberry 0.5 can,0.045
Total Latvia,TG71220,JUL 2012,1.48,2.96,0.005945612,0.002008653,0.002065858,CARLSBERG BALTIC,MAINSTREAM,KISS,STRAWBERRY,can,0.5,KISS SPRITZER FR.WIN&SP.W.4.5%CT0.5,Kiss Strawberry 0.5 can,0.045
Total Latvia,TG10862,OCT 2011,1.04,2.08,0.05702246,0.027414644,0.033702473,CARLSBERG BALTIC,MAINSTREAM,KISS,STRAWBERRY,can,0.5,KISS STRAWBERRY 4.5% CT 0.5L,Kiss Strawberry 0.5 can,0.045
Total Latvia,TG10862,NOV 2011,1.04,2.08,0.126963095,0.061039949,0.796172278,CARLSBERG BALTIC,MAINSTREAM,KISS,STRAWBERRY,can,0.5,KISS STRAWBERRY 4.5% CT 0.5L,Kiss Strawberry 0.5 can,0.045
Total Latvia,TG82453,MAY 2012,4.18,2.79,1.043239758,0.37392106,6.781432349,CARLSBERG BALTIC,MAINSTREAM,KISS,STRAWBERRY,PET,1.5,KISS STRAWBERRY 4.5% CP 1.5L,Kiss Strawberry 1.5 PET,0.045
Total Latvia,TG84296,MAY 2012,1.26,2.53,1.010285758,0.399322434,0.870522906,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,JUN 2012,1.28,2.56,12.70443938,4.962671631,130.3693837,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,JUL 2012,1.29,2.59,33.2181837,12.82555355,336.9272918,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,AUG 2012,1.29,2.58,12.61331688,4.88888251,87.90210753,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,SEP 2012,1.29,2.58,10.60625062,4.110949851,73.91487832,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,OCT 2012,1.29,2.58,5.62408388,2.179877473,45.21065879,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,NOV 2012,1.29,2.58,7.44332963,2.885011485,59.83513819,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,DEC 2012,1.19,2.38,9.087385369,3.818229147,75.75366627,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,JAN 2013,1.29,2.58,8.039064528,3.115916484,61.81978304,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,FEB 2013,1.29,2.58,4.605989612,1.785267291,23.85117101,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,MAR 2013,1.29,2.58,5.15558396,1.998288357,26.69713245,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,APR 2013,1.09,2.18,7.430627743,3.408544836,62.51271229,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,MAY 2013,0.99,1.98,11.92321326,6.021824881,110.4402683,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,JUN 2013,1.29,2.58,9.965447372,3.862576501,77.21290425,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,JUL 2013,1.29,2.58,7.130692559,2.763834325,55.24904816,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,AUG 2013,1.19,2.38,16.73240537,7.030422425,167.3943579,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,SEP 2013,1.29,2.58,5.519722606,2.139427367,50.9397656,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,OCT 2013,1.19,2.38,7.092037264,2.97984759,72.64868425,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,NOV 2013,1.19,2.38,4.262959226,1.791159339,43.66846468,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,DEC 2013,1.19,2.38,6.751538151,2.836780736,70.15358759,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,JAN 2014,1.29,2.58,5.709038246,2.212805522,54.72268055,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,FEB 2014,1.29,2.58,4.76542052,1.847062217,48.93245302,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG84296,MAR 2014,1.19,2.38,7.217838296,3.032705166,94.58400873,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Total Latvia,TG90953,AUG 2012,1.99,1.99,4.873206709,2.448847592,74.20008204,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,SEP 2012,1.99,1.99,21.29281111,10.69990508,324.2071239,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,OCT 2012,1.99,1.99,26.10858192,13.11989041,420.098891,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,NOV 2012,2.19,2.19,14.21246847,6.489711631,207.8005664,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,DEC 2012,2.09,2.09,15.13305951,7.240698332,226.6338578,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,JAN 2013,1.99,1.99,18.41202029,9.252271501,289.596098,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,FEB 2013,1.88,1.88,16.68793057,8.876558815,198.8349174,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,MAR 2013,1.69,1.69,13.15606354,7.784652984,174.3762268,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,APR 2013,1.99,1.99,6.667466229,3.350485542,40.94293333,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,MAY 2013,2.09,2.09,10.94745414,5.238016336,64.00855963,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,JUN 2013,2.09,2.09,19.25925476,9.214954431,313.9534974,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,JUL 2013,2.09,2.09,20.64681797,9.878860272,336.5727695,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,AUG 2013,2.09,2.09,17.17785928,8.219071427,205.394595,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,SEP 2013,1.99,1.99,12.71455954,6.389225902,159.6667553,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,OCT 2013,2.19,2.19,9.504000247,4.33972614,97.77402994,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,NOV 2013,2.19,2.19,8.013489672,3.659127704,82.44014717,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,DEC 2013,2.09,2.09,8.369159953,4.004382753,86.93514956,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,JAN 2014,2.09,2.09,7.793153902,3.728781771,80.95185225,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,FEB 2014,1.99,1.99,11.92779207,5.993865361,127.5326721,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG90953,MAR 2014,1.99,1.99,8.509972638,4.27636816,94.96103135,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Total Latvia,TG9162,MAY 2012,2.64,1.76,1.927609738,1.095232806,4.851881329,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
Total Latvia,TG9162,JUN 2012,2.83,1.89,19.92111087,10.5402703,278.7901495,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
Total Latvia,TG9162,JUL 2012,2.85,1.9,33.69976029,17.73671594,469.1361367,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
Total Latvia,TG9162,AUG 2012,2.38,1.59,38.24307334,24.05224738,645.8028423,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
Total Latvia,TG9162,SEP 2012,2.47,1.65,22.33640397,13.53721453,363.4742101,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
Total Latvia,TG9162,OCT 2012,2.47,1.65,6.939417305,4.205707457,248.13674,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
Total Latvia,TG9162,NOV 2012,2.47,1.65,3.376002241,2.046061964,12.07176559,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
